url;titulo;categoria;data;imagem;descricao_imagem;descricao
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-x-franca-ancelotti-confirma-defesa-titular-com-apenas-uma-duvida/;Brasil x França: Ancelotti confirma defesa titular com apenas uma dúvida;Seleção Brasileira;25/03/2026 10:33;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/selecao-treino-em-orlando-23-03-2026-masculino-23032026-22-e1774454013289.jpg?w=419&h=249&crop=1;Léo Pereira durante primeiro treino da Seleção Brasileira em Orlando;Técnico falou sobre ausências e problemas físicos às vésperas dos amistosos contra França e Croácia
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/marquinhos-tem-problema-fisico-e-nao-enfrenta-a-franca-diz-ancelotti/;Marquinhos tem problema físico e não enfrenta a França, diz Ancelotti;Seleção Brasileira;25/03/2026 10:26;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/selecao-treino-em-orlando-23-03-2026-masculino-23032026-12-e1774445837663.jpg?w=419&h=249&crop=1;Primeiro treino da Seleção Brasileira em Orlando;Técnico concedeu entrevista coletiva nesta quarta-feira (25) e informou ausência do zagueiro do Paris Saint-Germain
https://www.cnnbrasil.com.br/esportes/brasileirao/em-jogo-truncado-inter-e-gremio-empatam-sem-gols-pelo-brasileirao/;Inter e Grêmio empatam sem gols em jogo truncado pelo Brasileirão;Brasileirão;11/04/2026 22:28;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/55201795464_b5e583bef7_o-e1775955332453.jpg?w=419&h=249&crop=1;Lance do clássico entre Internacional e Grêmio;Equipes se enfrentaram neste sábado (11), no Beira-Rio, pela 11ª rodada do torneio
https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/me-senti-no-proprio-enterro-neymar-recorda-momento-dificil-na-carreira/;"""Me senti no próprio enterro"": Neymar recorda momento difícil na carreira";Copa do Mundo;09/04/2026 16:12;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/neymar-thiago-silva-selecao-brasileira-e1773167321682.jpg?w=419&h=249&crop=1;Thiago Silva consola Neymar após a derrota para a Croácia na Copa do Mundo de 2022;Craque do Santos recorda sofrimento com a camisa da Seleção após queda nas quartas no Catar
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/instavel-sao-paulo-se-reapresenta-com-aposta-em-trabalho-de-roger-machado/;Instável, São Paulo se reapresenta com aposta em trabalho de Roger Machado;São Paulo (Clube);25/03/2026 07:58;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/roger_machado_spfc-e1773587203324.jpg?w=419&h=249&crop=1;Técnico Roger Machado em treino do São Paulo;"Tricolor entrará em campo novamente apenas na próxima semana, contra o Internacional
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/juntos-nao-convocados-por-ancelotti-valem-mais-de-r-3-bilhoes/;Juntos, craques não convocados por Ancelotti valem mais de R$ 3 bilhões;Seleção Brasileira;25/03/2026 07:10;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/GettyImages-2266315452.jpg.jpeg?w=419&h=249&crop=1;Murilo, do Nottingham Forest;Lista considera atletas que estão fora por lesão e por decisão do treinador 
https://www.cnnbrasil.com.br/esportes/santos-presenteia-adversario-da-sula-que-responde-com-recado-a-neymar/;Santos presenteia adversário da 'Sula', que responde com recado a Neymar;Esportes;24/03/2026 22:35;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/SaveClip.App_654996036_18576094621059158_7054667052294543302_n-e1774402480716.jpg?w=419&h=249&crop=1;Santos presenteou adversário com camisa;Equipes se enfrentarão no dia 8 de abril, pela estreia do torneio continental
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/vini-jr-e-raphinha-se-apresentam-a-selecao-brasileira-para-data-fifa-veja/;"Vini Jr. e Raphinha se apresentam à Seleção Brasileira para Data Fifa; veja";Seleção Brasileira;24/03/2026 19:54;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/raphinha-e-vini-e1774392767996.jpg?w=419&h=249&crop=1;raphinha e vini;Jogadores do Barcelona e Real Madrid chegaram juntos da Europa antes de amistoso diante da França
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/de-volta-a-selecao-danilo-comenta-nova-fase-e-avalia-reencontro-com-davide/;De volta à Seleção, Danilo comenta nova fase e avalia reencontro com Davide;Seleção Brasileira;24/03/2026 19:08;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/selecao-apresentacao-data-fifa-marco-8-e1774390027564.jpg?w=419&h=249&crop=1;Jogadores convocados por Carlo Ancelotti para disputar a Data Fifa com a Seleção Brasileira começaram a se apresentar;Meio-campista do Botafogo soma cinco gols e vive bom momento no Brasileirão
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/enquete-voce-aprova-o-uso-de-brasa-no-uniforme-da-selecao/;Enquete: você aprova o uso de “Brasa” no uniforme da Seleção?;Seleção Brasileira;24/03/2026 18:51;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/UNIFORME-OFICIAL-SELECAO-BRASILEIRA-COPA-DO-MUNDO-2026-NIKE-6-e1774120260958.jpg?w=419&h=249&crop=1;CBF e Nike lançam oficialmente o uniforme 1 do Brasil para a Copa do Mundo de 2026;Uso do termo em peças da Seleção para 2026 divide torcedores entre modernização da linguagem e preservação da tradição
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/entenda-polemica-do-brasa-no-uniforme-da-selecao-brasileira/;"Entenda polêmica do ""Brasa"" no uniforme da Seleção Brasileira";Seleção Brasileira;24/03/2026 18:28;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/UNIFORME-OFICIAL-SELECAO-BRASILEIRA-COPA-DO-MUNDO-2026-NIKE-7-e1774387068357.jpg?w=419&h=249&crop=1;CBF e Nike lançam oficialmente o uniforme 1 do Brasil para a Copa do Mundo de 2026;Expressão adotada para Copa de 2026 gera críticas e levanta debate sobre linguagem e tradição
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/aprovado-felipe-melo-opina-sobre-brasa-no-uniforme-da-selecao-brasileira/;"Aprovado? Felipe Melo opina sobre ""Brasa"" no uniforme da Seleção Brasileira";Seleção Brasileira;24/03/2026 18:08;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Felipe-Melo-ex-jogador.webp?w=419&h=249&crop=1;Felipe Melo, ex-jogador;"Termo foi utilizado pela Nike em novas peças e gerou forte repercussão entre torcedores nas redes sociais
"
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/tecnico-sensacao-da-base-esta-de-saida-do-sao-paulo-palmeiras-se-interessa/;"Técnico sensação da base está de saída do São Paulo; Palmeiras se interessa";São Paulo (Clube);24/03/2026 17:37;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/allan-barcellos-e1769110829865.jpg?w=419&h=249&crop=1;Allan Barcellos, técnico do Sub-20 do São Paulo;"Allan Barcellos entende que promessas do Tricolor não foram cumpridas
"
https://www.cnnbrasil.com.br/esportes/futebol/campeonato-paulista/tj-proibe-torcedores-que-assediaram-medica-de-frequentar-estadios-em-sp/;TJ proíbe torcedores que assediaram médica de frequentar estádios em SP;Campeonato Paulista;24/03/2026 17:10;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Captura-de-tela-2026-03-24-170701.png?w=419&h=249&crop=1;Momento em que médica é assediada em Ribeirão Preto;Caso aconteceu durante jogo da Série A4 do Campeonato Paulista em Ribeirão Preto, no interior de São Paulo 
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/sao-paulo-anuncia-cirurgia-de-pablo-maia-confira-detalhes/;"São Paulo anuncia lesão e cirurgia de Pablo Maia; confira detalhes";São Paulo (Clube);09/04/2026 16:03;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/05/pablo-maia-sao-paulo-alianza-e1746388356572.webp?w=419&h=249&crop=1;Pablo Maia em treino do São Paulo;Volante se lesionou no treinamento desta quinta-feira (9)
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/zico-reage-a-situacao-de-neymar-na-selecao-ele-precisa-de-continuidade/;"Zico reage à situação de Neymar na Seleção: ""Ele precisa de continuidade""";Seleção Brasileira;24/03/2026 13:20;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Neymar-em-vlog-publicado-em-seu-canal.webp?w=419&h=249&crop=1;Neymar em vlog publicado em seu canal;Ídolo do Flamengo foi sincero ao comentar sobre a decisão de Carlo Ancelotti de não levar o astro do Santos para o time brasileiro
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/giay-do-palmeiras-e-convocado-para-amistosos-da-selecao-argentina/;Giay, do Palmeiras, é convocado para amistosos da Seleção Argentina;Palmeiras;24/03/2026 13:03;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/giay-flaco-lopez-palmeiras-selecao-argentina-e1774368206851.jpg?w=419&h=249&crop=1;Giay e Flaco López, do Palmeiras, serão companheiros também na Seleção Argentina;Lateral palmeirense foi chamado para o lugar de Gonzalo Montiel, cortado por lesão
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/palmeiras-registra-r-17-bi-em-receitas-e-bate-recorde-em-2025/;Palmeiras registra R$ 1,7 bi em receitas e bate recorde em 2025;Palmeiras;24/03/2026 12:42;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/palmeiras_uniforme_5-e1767967774519.png?w=419&h=249&crop=1;Nova camisa do Palmeiras tem referências à origem italiana do clube;Segundo estudo da Sports Value, faturamento do clube impulsionou resultado positivo
https://www.cnnbrasil.com.br/esportes/futebol/memphis-depay-veja-regra-da-cbf-que-proibe-o-uso-de-celulares-nos-jogos/;Memphis Depay: veja regra da CBF que proíbe o uso de celulares nos jogos;Futebol;24/03/2026 11:51;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Memphis-e-flagrado-usando-o-celular-durante-partida--e1774363808570.png?w=419&h=249&crop=1;Memphis é flagrado usando o celular durante partida;Atacante holandês foi flagrado usando um smartphone no banco de reservas durante duelo contra o Flamengo
https://www.cnnbrasil.com.br/esportes/futebol/fundo-do-poco-jornal-espanhol-detona-neymar-apos-campeonato-de-poquer/;"""Fundo do poço"": jornal espanhol detona Neymar após campeonato de pôquer";Futebol;24/03/2026 10:33;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/neymar-santos-corinthians-2-e1773876744675.jpg?w=419&h=249&crop=1;Neymar em ação no clássico entre Santos e Corinthians;Atacante aproveitou ausência em jogo contra o Cruzeiro por controle de carga para disputar torneio de pôquer
https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/presidente-do-vasco-abre-o-jogo-sobre-manutencao-de-emprestados/;Presidente do Vasco abre o jogo sobre manutenção de emprestados;Vasco da Gama;24/03/2026 08:11;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/07/pedrinho-vasco-e1753388198140.png?w=419&h=249&crop=1;Pedrinho, presidente do Vasco, em entrevista coletiva;"Cruzmaltino tem três jogadores titulares que chegaram com preferência de compra ao final do vínculo
"
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-os-bastidores-da-reuniao-que-votou-no-afastamento-de-tuma/;Corinthians: os bastidores da reunião que votou no afastamento de Tuma;Corinthians;24/03/2026 07:45;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/11/parque_sao_jorge-e1764026605435.jpg?w=419&h=249&crop=1;Parque São Jorge, sede do Corinthians;"Conselheiros do Timão se reuniram na noite da última segunda-feira (23) para votar o afastamento provisório de Romeu, que preside o órgão
"
https://www.cnnbrasil.com.br/esportes/futebol/botafogo/diretor-avalia-risco-de-transfer-ban-ao-botafogo-textor-esta-otimista/;"Diretor avalia risco de transfer ban ao Botafogo: ""Textor está otimista""";Botafogo;24/03/2026 07:39;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/10/John-Textor-e1761574551117.jpg?w=419&h=249&crop=1;John Textor é o proprietário da SAF do Botafogo desde 2022;"Alessandro Brito revela ações do proprietário da SAF alvinegra para evitar novas sanções da Fifa
"
https://www.cnnbrasil.com.br/esportes/futebol/paysandu-x-gas-horario-e-onde-assistir-a-copa-verde/;Paysandu x GAS: horário e onde assistir à Copa Verde;Futebol;24/03/2026 04:30;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/estadio-modelao-castanhal-para.webp?w=419&h=249&crop=1;Estádio Maximino Porpino, o Modelão;"Equipes estreiam na Copa Verde nesta terça-feira, no Estádio Modelão 
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/brasil-x-franca-horario-e-onde-assistir-o-amistoso-da-selecao-brasileira/;Brasil x França: horário e onde assistir ao amistoso da Seleção Brasileira;Seleção Brasileira;24/03/2026 04:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/11/Gillette-Stadium-e1774314300320.jpg?w=419&h=249&crop=1;Gillette Stadium;Equipe vai jogar nos Estados Unidos na última Data Fifa antes da Copa do Mundo 
https://www.cnnbrasil.com.br/esportes/brasileirao/cbf-acata-pedido-do-sao-paulo-e-duelo-com-mirassol-muda-de-estadio/;CBF acata pedido do São Paulo, e duelo com Mirassol muda de estádio;Brasileirão;09/04/2026 15:47;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/09/Brinco-de-Ouro-da-Princesa-em-Campinas.png?w=419&h=249&crop=1;Brinco de Ouro da Princesa, em Campinas;Entidade que comanda o futebol nacional aceitou a solicitação da diretoria são-paulina
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-esta-entre-maiores-devedores-de-impostos-de-sao-paulo-entenda/;Corinthians está entre maiores devedores de impostos de São Paulo;Corinthians;24/03/2026 14:29;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/12/seguranca-parque-sao-jorge-votacao-impeachment-augusto-melo.jpg?w=419&h=249&crop=1;Parque São Jorge, sede social do Corinthians;Prefeitura de São Paulo divulga top 50 de devedores de impostos na cidade
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/apesar-de-receita-recorde-divida-do-palmeiras-cresceu-79-em-2025-entenda/;"Apesar de receita recorde, dívida do Palmeiras cresceu 79% em 2025; entenda";Palmeiras;24/03/2026 14:15;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/09/Palmeiras-e1774372519819.jpeg?w=419&h=249&crop=1;Palmeiras se pronuncia;"De acordo com estudo da Sports Value, endividamento aumenta com investimentos e expansão do elenco
"
https://www.cnnbrasil.com.br/esportes/futebol/justica-barra-eleicao-presidencial-da-federacao-paulista-por-irregularidade/;Justiça barra eleição presidencial da Federação Paulista por irregularidade;Futebol;24/03/2026 14:03;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2021/06/4266_2A4993FC7BBEE15E.jpg?w=419&h=249&crop=1;Fachada da Federação Paulista de Futebol, em São Paulo;Liminar do TJ-SP aponta possíveis falhas no estatuto e adia pleito sem concorrência marcado para o dia 25
https://www.cnnbrasil.com.br/esportes/futebol/flamengo/zico-revela-conversa-com-filipe-luis-antes-de-demissao-no-flamengo/;Zico revela conversa com Filipe Luís antes de demissão no Flamengo;Flamengo;24/03/2026 13:57;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/02/CBC-Clubes-Expo-2-e1740602534897.jpeg?w=419&h=249&crop=1;Zico, lenda do Flamengo;"Maior ídolo da história rubro-negra contou que treinador estava esperando ser demitido
"
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/zico-reage-a-situacao-de-neymar-na-selecao-ele-precisa-de-continuidade/;"Zico reage à situação de Neymar na Seleção: ""Ele precisa de continuidade""";Seleção Brasileira;24/03/2026 13:20;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Neymar-em-vlog-publicado-em-seu-canal.webp?w=419&h=249&crop=1;Neymar em vlog publicado em seu canal;Ídolo do Flamengo foi sincero ao comentar sobre a decisão de Carlo Ancelotti de não levar o astro do Santos para o time brasileiro
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/giay-do-palmeiras-e-convocado-para-amistosos-da-selecao-argentina/;Giay, do Palmeiras, é convocado para amistosos da Seleção Argentina;Palmeiras;24/03/2026 13:03;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/giay-flaco-lopez-palmeiras-selecao-argentina-e1774368206851.jpg?w=419&h=249&crop=1;Giay e Flaco López, do Palmeiras, serão companheiros também na Seleção Argentina;Lateral palmeirense foi chamado para o lugar de Gonzalo Montiel, cortado por lesão
https://www.cnnbrasil.com.br/esportes/futebol/palmeiras/palmeiras-registra-r-17-bi-em-receitas-e-bate-recorde-em-2025/;Palmeiras registra R$ 1,7 bi em receitas e bate recorde em 2025;Palmeiras;24/03/2026 12:42;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/01/palmeiras_uniforme_5-e1767967774519.png?w=419&h=249&crop=1;Nova camisa do Palmeiras tem referências à origem italiana do clube;Segundo estudo da Sports Value, faturamento do clube impulsionou resultado positivo
https://www.cnnbrasil.com.br/esportes/futebol/memphis-depay-veja-regra-da-cbf-que-proibe-o-uso-de-celulares-nos-jogos/;Memphis Depay: veja regra da CBF que proíbe o uso de celulares nos jogos;Futebol;24/03/2026 11:51;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/Memphis-e-flagrado-usando-o-celular-durante-partida--e1774363808570.png?w=419&h=249&crop=1;Memphis é flagrado usando o celular durante partida;Atacante holandês foi flagrado usando um smartphone no banco de reservas durante duelo contra o Flamengo
https://www.cnnbrasil.com.br/esportes/futebol/fundo-do-poco-jornal-espanhol-detona-neymar-apos-campeonato-de-poquer/;"""Fundo do poço"": jornal espanhol detona Neymar após campeonato de pôquer";Futebol;24/03/2026 10:33;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/neymar-santos-corinthians-2-e1773876744675.jpg?w=419&h=249&crop=1;Neymar em ação no clássico entre Santos e Corinthians;Atacante aproveitou ausência em jogo contra o Cruzeiro por controle de carga para disputar torneio de pôquer
https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/presidente-do-vasco-abre-o-jogo-sobre-manutencao-de-emprestados/;Presidente do Vasco abre o jogo sobre manutenção de emprestados;Vasco da Gama;24/03/2026 08:11;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/07/pedrinho-vasco-e1753388198140.png?w=419&h=249&crop=1;Pedrinho, presidente do Vasco, em entrevista coletiva;"Cruzmaltino tem três jogadores titulares que chegaram com preferência de compra ao final do vínculo
"
https://www.cnnbrasil.com.br/esportes/futebol/neymar-se-pronuncia-sobre-uso-de-expressao-misogina-ninguem-sabia/;"Neymar se pronuncia sobre uso de expressão misógina: ""O mundo não é igual""";Futebol;09/04/2026 15:35;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/Neymar-Santos-gol-e1772145774761.jpg?w=419&h=249&crop=1;Neymar provoca torcida do Vasco após gol;Atacante afirma desconhecer origem do termo e diz que não teve intenção de ofender
https://www.cnnbrasil.com.br/esportes/copa-do-brasil-feminina-veja-os-confrontos-da-primeira-fase/;Copa do Brasil Feminina: veja os confrontos da primeira fase;Esportes;23/03/2026 20:09;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/copa-brasil-cbf.webp?w=419&h=249&crop=1;Sorteio das fases preliminares da Copa do Brasil Feminina 2026;Segunda edição da competição, após oito anos de hiato, contará com 66 times das três divisões nacionais
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-lesao-nao-impedira-viagem-de-memphis-depay-a-holanda/;Corinthians: lesão não impedirá viagem de Memphis Depay à Holanda;Corinthians;23/03/2026 19:29;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/10/memphis_holanda-e1760043430477.jpeg?w=419&h=249&crop=1;Memphis Depay, jogador do Corinthians e da Holanda;Atacante foi convocado e vai encontrar a seleção nacional para iniciar o tratamento
https://www.cnnbrasil.com.br/esportes/futebol/sao-paulo/sao-paulo-obtem-vitoria-judicial-e-assegura-indenizacao-de-r-792-mil/;São Paulo obtém vitória judicial e assegura indenização de R$ 792 mil;São Paulo (Clube);23/03/2026 19:15;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/bandeira-sao-paulo.webp?w=419&h=249&crop=1;Sob nova gestão, São Paulo revisa contratos.;Empresa é condenada pela Justiça em ação de serviços, mas decisão ainda pode ser contestada por meio de recurso
https://www.cnnbrasil.com.br/esportes/futebol/red-bull-bragantino/arbitra-comenta-pela-primeira-vez-fala-machista-de-zagueiro-do-bragantino/;Árbitra comenta pela primeira vez fala machista de zagueiro do Bragantino;Red Bull Bragantino;23/03/2026 18:58;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/02/daiane-muniz-arbitra-e1772223692101.jpg?w=419&h=249&crop=1;"Daiane Muniz durante partida da Pré-Libertadores; árbitra foi escolhida para apitar a semifinal do Paulistão entre Palmeiras e São Paulo";Daiane Muniz reforça posição sobre respeito na arbitragem e avalia apoio de entidades em caso ocorrido no Campeonato Paulista
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/corinthians-memphis-tem-lesao-confirmada-e-pode-ficar-um-mes-afastado/;Corinthians: Memphis tem lesão confirmada e pode ficar um mês afastado;Corinthians;23/03/2026 18:21;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/memphis-depay-lesionado-corinthians-flamengo-e1774224812723.jpg?w=419&h=249&crop=1;Memphis Depay deixou o gramado da Neo Química Arena sentindo dores;Camisa 10 do Corinthians deixou o jogo contra o Flamengo ainda no primeiro tempo se queixando de dores
https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/pedrinho-revela-avancos-em-negociacao-para-venda-da-saf-do-vasco/;Pedrinho revela avanços em negociação para venda da SAF do Vasco;Vasco da Gama;23/03/2026 18:17;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/07/pedrinho-presidente-vasco-coletiva-e1753388156966.png?w=419&h=249&crop=1;Pedrinho, presidente do Vasco, em entrevista coletiva;Presidente confia em acerto ainda em 2026 e cita próximo importante passo para concretizar o negócio
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/igor-thiago-cita-experiencia-como-carta-na-manga-e-celebra-vaga-na-selecao/;Igor Thiago cita experiência como carta na manga e celebra vaga na seleção;Seleção Brasileira;23/03/2026 18:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/09/igor-thiago-brentford-manchester-united-premier-league-e1758982502688.jpg?w=419&h=249&crop=1;Igor Thiago comemora gol contra o Manchester United;Jogador do Brentford foi chamado pela primeira vez para defender a Amarelinha 
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/marcelo-paz-diz-que-memphis-pode-tratar-lesao-na-holanda/;Marcelo Paz diz que Memphis pode tratar lesão na Holanda;Corinthians;23/03/2026 17:52;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/memphis-depay-lesionado-corinthians-flamengo-e1774224812723.jpg?w=419&h=249&crop=1;Memphis Depay deixou o gramado da Neo Química Arena sentindo dores;"Diretor executivo diz que a seleção da Holanda tem a prerrogativa de escolher o local do tratamento do atacante do Corinthians
"
https://www.cnnbrasil.com.br/esportes/futebol/internacional-futebol/abel-braga-consegue-suspender-punicao-por-frase-homofobica/;Abel Braga consegue suspender punição por frase homofóbica;Internacional;23/03/2026 17:24;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/Abel-Braga-comenta-fala-que-gerou-polemicsa-apos-derrota-do-Inter-contra-o-Sao-Paulo-e1764839098566.jpg?w=419&h=249&crop=1;Abel Braga comenta fala que gerou polêmica após derrota do Inter contra o São Paulo;Diretor do Internacional  foi punido por frase com conotação homofóbica na apresentação como técnico no ano passado
https://www.cnnbrasil.com.br/esportes/futebol/santos/em-controle-de-carga-neymar-rebate-materia-sobre-poquer-joguei-online/;"Em controle de carga, Neymar rebate matéria sobre pôquer: ""Joguei online""";Santos;23/03/2026 17:19;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/55137995001_fd473b7dfb_k-e1773424417964.jpg?w=419&h=249&crop=1;Neymar durante treino do Santos;Camisa 10 do Peixe não participou do jogo contra o Cruzeiro pelo Brasileirão por controle de carga
https://www.cnnbrasil.com.br/esportes/futebol/santos/analise-neymar-precisa-esquecer-parcas-e-ter-um-choque-de-realidade/;Análise: Neymar precisa esquecer parças e ter um choque de realidade;Santos;09/04/2026 14:51;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/04/GettyImages-2268938602_613e30-e1775592555896.jpg?w=419&h=249&crop=1;Neymar, do Santos;Jairo Nascimento, apresentador do Convocação CNN, afirma que o jogador precisa ter um choque de realidade e priorizar o Santos, que está em situação complicada no Campeonato Brasileiro
https://www.cnnbrasil.com.br/esportes/futebol/vasco-da-gama/pedrinho-revela-avancos-em-negociacao-para-venda-da-saf-do-vasco/;Pedrinho revela avanços em negociação para venda da SAF do Vasco;Vasco da Gama;23/03/2026 18:17;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/07/pedrinho-presidente-vasco-coletiva-e1753388156966.png?w=419&h=249&crop=1;Pedrinho, presidente do Vasco, em entrevista coletiva;Presidente confia em acerto ainda em 2026 e cita próximo importante passo para concretizar o negócio
https://www.cnnbrasil.com.br/esportes/futebol/selecao-brasileira/igor-thiago-cita-experiencia-como-carta-na-manga-e-celebra-vaga-na-selecao/;Igor Thiago cita experiência como carta na manga e celebra vaga na seleção;Seleção Brasileira;23/03/2026 18:00;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/09/igor-thiago-brentford-manchester-united-premier-league-e1758982502688.jpg?w=419&h=249&crop=1;Igor Thiago comemora gol contra o Manchester United;Jogador do Brentford foi chamado pela primeira vez para defender a Amarelinha 
https://www.cnnbrasil.com.br/esportes/futebol/corinthians/marcelo-paz-diz-que-memphis-pode-tratar-lesao-na-holanda/;Marcelo Paz diz que Memphis pode tratar lesão na Holanda;Corinthians;23/03/2026 17:52;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/memphis-depay-lesionado-corinthians-flamengo-e1774224812723.jpg?w=419&h=249&crop=1;Memphis Depay deixou o gramado da Neo Química Arena sentindo dores;"Diretor executivo diz que a seleção da Holanda tem a prerrogativa de escolher o local do tratamento do atacante do Corinthians
"
https://www.cnnbrasil.com.br/esportes/futebol/internacional-futebol/abel-braga-consegue-suspender-punicao-por-frase-homofobica/;Abel Braga consegue suspender punição por frase homofóbica;Internacional;23/03/2026 17:24;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/12/Abel-Braga-comenta-fala-que-gerou-polemicsa-apos-derrota-do-Inter-contra-o-Sao-Paulo-e1764839098566.jpg?w=419&h=249&crop=1;Abel Braga comenta fala que gerou polêmica após derrota do Inter contra o São Paulo;Diretor do Internacional  foi punido por frase com conotação homofóbica na apresentação como técnico no ano passado
https://www.cnnbrasil.com.br/esportes/futebol/santos/em-controle-de-carga-neymar-rebate-materia-sobre-poquer-joguei-online/;"Em controle de carga, Neymar rebate matéria sobre pôquer: ""Joguei online""";Santos;23/03/2026 17:19;https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2026/03/55137995001_fd473b7dfb_k-e1773424417964.jpg?w=419&h=249&crop=1;Neymar durante treino do Santos;Camisa 10 do Peixe não participou do jogo contra o Cruzeiro pelo Brasileirão por controle de carga
